app_id	category1	category2	category3	category4	category5
com.igg.android.lordsmobile	/Games/Computer & Video Games/Strategy Games	/Games/Computer & Video Games	/Online Communities/Feed Aggregation & Social Bookmarking	/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics	/Games/Board Games
com.imo.android.imoim	/Travel & Transportation/Transportation	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/Online Media/Online Image Galleries	/Finance/Credit & Lending/Loans/Home Financing
com.canva.editor	/Home & Garden	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Arts & Entertainment/Humor	/Reference/General Reference/How-To, DIY & Expert Content
com.google.android.apps.messaging	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Computers & Electronics/Electronics & Electrical/Power Supplies	/Internet & Telecom/Email & Messaging	/Home & Garden/Domestic Services/Cleaning Services	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems
com.antivirus	/Beauty & Fitness/Fashion & Style/Fashion Designers & Collections	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Computers & Electronics/Software/Multimedia Software	/Home & Garden/Domestic Services	/Books & Literature/Audiobooks
com.fgol.HungrySharkEvolution	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Shopping/Apparel	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Arts & Entertainment/Comics & Animation/Comics	/Games/Computer & Video Games/Action & Platform Games
com.linecorp.b612.android	/Shopping/Apparel	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Computers & Electronics/Software/Multimedia Software	/Beauty & Fitness/Hair Care	/Jobs & Education/Education/Teaching & Classroom Resources
com.google.android.webview	/Computers & Electronics/Software/Software Utilities	/Arts & Entertainment/Music & Audio/Music Videos	/Internet & Telecom/Web Portals	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Computers & Electronics/Consumer Electronics/Media Streaming Devices
com.dts.freefiremax	/Reference/Language Resources	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Beauty & Fitness/Beauty Services & Spas	/Online Communities/Photo & Video Sharing	/Reference/Geographic Reference/City & Local Guides
com.ea.game.pvz2_row	/Arts & Entertainment	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Games/Computer & Video Games/Strategy Games	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Travel & Transportation/Specialty Travel
com.robtopx.geometryjumplite	/Home & Garden/Home & Interior Decor	/Travel & Transportation/Transportation/Cruises & Charters	/Finance/Accounting & Auditing/Billing & Invoicing	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.telkomsel.telkomselcm	/Internet & Telecom/Service Providers/Phone Service Providers	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Computers & Electronics/Electronics & Electrical/Electrical Test & Measurement	/Finance/Credit & Lending	/Business & Industrial/Advertising & Marketing
com.axlebolt.standoff2	/Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products	/Arts & Entertainment/Music & Audio/Podcasts	/Business & Industrial/Retail Trade/Retail Equipment & Technology	/Travel & Transportation/Specialty Travel	/Beauty & Fitness/Face & Body Care/Skin & Nail Care
com.firsttouchgames.story	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Games/Computer & Video Games/Sports Games	/Sports/Team Sports/Soccer	/Online Communities/Virtual Worlds	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.avast.android.mobilesecurity	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Games/Dice Games	/Games/Board Games	/Science/Earth Sciences/Geology	/Jobs & Education/Jobs/Career Resources & Planning
com.ea.games.r3_row	/Shopping/Auctions	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Dramas	/Hobbies & Leisure/Outdoors/Fishing	/Shopping/Apparel/Footwear	/Games/Computer & Video Games/Driving & Racing Games
com.moonactive.coinmaster	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Internet & Telecom/Web Services/Web Design & Development	/Finance/Investing/Brokerages & Day Trading	/Hobbies & Leisure/Outdoors	/Games/Computer & Video Games/Adventure Games
air.com.hypah.io.slither	/Games/Computer & Video Games	/Business & Industrial/Business Operations/Human Resources/Compensation & Benefits	/Finance/Banking/Money Transfer & Wire Services	/Business & Industrial/Advertising & Marketing	/Games/Computer & Video Games/Casual Games
com.shazam.android	/Arts & Entertainment/Music & Audio	/Finance/Financial Planning & Management	/Business & Industrial/Advertising & Marketing/Marketing	/Arts & Entertainment/Fun & Trivia	/Books & Literature/Magazines
com.microsoft.office.word	/Internet & Telecom/Service Providers/Phone Service Providers	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Games/Party Games	/Computers & Electronics/Software/Business & Productivity Software	/Reference/General Reference/Dictionaries & Encyclopedias
com.gameloft.android.ANMP.GloftGGHM	/Arts & Entertainment/Online Media/Online Image Galleries	/Online Communities/Photo & Video Sharing/Video Sharing	/Books & Literature	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.popularapp.periodcalendar	/Games/Computer & Video Games/Sports Games	/Shopping/Apparel	/Internet & Telecom/Search Engines	/Shopping/Apparel/Footwear/Athletic Shoes	/Reference/General Reference/Time & Calendars
com.forshared	/Online Communities/File Sharing & Hosting	/Autos & Vehicles/Vehicle Codes & Driving Laws	/Home & Garden/Domestic Services/Cleaning Services	/Games/Word Games	/News/Weather
free.vpn.unblock.proxy.turbovpn	/Jobs & Education/Jobs/Job Listings	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Games/Computer & Video Games/Simulation Games	/Finance	/Travel & Transportation/Transportation/Parking
com.google.android.apps.plus	/Internet & Telecom/Web Services/Web Stats & Analytics	/Finance/Investing/Commodities & Futures Trading	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Online Communities/Social Networks	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery
com.tencent.ibg.joox	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Online Communities/Virtual Worlds	/Food & Drink/Restaurants/Pizzerias	/Business & Industrial/Advertising & Marketing/Marketing	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.ansangha.drdriving	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Computers & Electronics/Software/Internet Software/Web Browsers	/Hobbies & Leisure/Outdoors	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Arts & Entertainment/Comics & Animation/Cartoons
com.application.zomato	/Games/Computer & Video Games	/Food & Drink/Restaurants/Restaurant Reviews & Reservations	/Finance/Accounting & Auditing	/Hobbies & Leisure/Outdoors/Hiking & Camping	/Sports/Sport Scores & Statistics
com.venticake.retrica	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Reference/General Reference/Calculators & Reference Tools	/News/Newspapers	/Books & Literature/Magazines	/Arts & Entertainment/Music & Audio/Music Reference/Sheet Music
com.google.android.music	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Coffee & Espresso Makers	/Travel & Transportation/Travel Guides & Travelogues	/Arts & Entertainment/Music & Audio/Radio	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.ea.game.fifa15_row	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Sports/Team Sports/Soccer	/Beauty & Fitness/Beauty Services & Spas	/Finance/Banking/Money Transfer & Wire Services	/Games/Computer & Video Games/Sports Games/Sports Management Games
com.skgames.trafficracer	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Reference/General Reference/How-To, DIY & Expert Content	/Games/Computer & Video Games/Driving & Racing Games	/Computers & Electronics/Programming
com.supercell.boombeach	/Online Communities/File Sharing & Hosting	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Games/Computer & Video Games/Strategy Games	/Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/Scanners	/Pets & Animals/Animal Products & Services
com.kwai.bulldog	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Business & Industrial/Metals & Mining/Precious Metals	/Arts & Entertainment/TV & Video/Online Video	/Online Communities/Photo & Video Sharing/Video Sharing
com.tencent.mm	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Finance/Investing/Currencies & Foreign Exchange/Digital Currencies	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/News/Broadcast & Network News	/Science/Engineering & Technology/Augmented & Virtual Reality
com.miniclip.bowmasters	/Games/Computer & Video Games/Action & Platform Games	/Arts & Entertainment/Movies/Movie Reference	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Books & Literature/Magazines	/Arts & Entertainment/Music & Audio/Music Education & Instruction
net.mobigame.zombietsunami	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance	/Business & Industrial	/Business & Industrial/Business Operations/Human Resources/Payroll Services	/Games/Computer & Video Games/Action & Platform Games
com.yy.hiyo	/Games/Computer & Video Games	/Business & Industrial/Small Business/Business Formation	/Business & Industrial/Metals & Mining/Precious Metals	/Finance/Investing/Stocks & Bonds	/Online Communities/Social Networks
com.psafe.msuite	/Arts & Entertainment/Movies	/Games/Roleplaying Games	/Pets & Animals/Animal Products & Services	/Business & Industrial/Advertising & Marketing/Marketing	/Arts & Entertainment/Fun & Trivia
com.yahoo.mobile.client.android.mail	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Internet & Telecom/Email & Messaging	/Internet & Telecom/Email & Messaging/Email	/Games/Dice Games	/Food & Drink/Restaurants/Restaurant Reviews & Reservations
com.rovio.baba	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Computers & Electronics/Consumer Electronics	/Beauty & Fitness/Face & Body Care/Unwanted Body & Facial Hair Removal	/Reference/General Reference/Calculators & Reference Tools	/Games/Computer & Video Games/Casual Games
com.pure.indosat.care	/Internet & Telecom/Service Providers/Phone Service Providers	/Sports/Team Sports/Baseball	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Beauty & Fitness/Hair Care	/Hobbies & Leisure/Outdoors/Hiking & Camping
com.estrongs.android.pop	/Computers & Electronics/Software/Software Utilities	/Arts & Entertainment/Music & Audio/Music Videos	/Online Communities/Online Goodies/Skins, Themes & Wallpapers	/Food & Drink/Cooking & Recipes	/Hobbies & Leisure/Crafts
com.apusapps.launcher	/Computers & Electronics/Software/Software Utilities	/Business & Industrial/Shipping & Logistics	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Pets & Animals/Pets/Cats	/Internet & Telecom/Mobile & Wireless
com.myairtelapp	/Internet & Telecom/Service Providers/Phone Service Providers	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Home & Garden/Patio, Lawn & Garden/Gardening	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Autos & Vehicles/Vehicle Shopping/Used Vehicles
com.tokopedia.tkpd	/Arts & Entertainment/Music & Audio/Music Videos	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Shopping/Shopping Portals	/Finance/Credit & Lending	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.xvideostudio.videoeditor	/Online Communities/Blogging Resources & Services/Microblogging	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Travel & Transportation/Specialty Travel	/Games/Word Games	/Books & Literature/Writers Resources
com.badoo.mobile	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Shopping/Apparel/Footwear/Athletic Shoes	/Finance/Investing/Stocks & Bonds	/Pets & Animals/Animal Products & Services	/Autos & Vehicles/Vehicle Shopping/Used Vehicles
com.domobile.applock	/Computers & Electronics/Software/Software Utilities	/Business & Industrial/Shipping & Logistics/Freight Transport	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Business & Industrial/Advertising & Marketing/Marketing	/Reference/General Reference/Calculators & Reference Tools
com.firsttouchgames.dls7	/Sports/Team Sports/Soccer	/Sports/Team Sports/Cricket	/Business & Industrial/Retail Trade/Retail Equipment & Technology	/Finance/Accounting & Auditing	/Games/Computer & Video Games/Sports Games/Sports Management Games
com.pixel.gun3d	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/MP3 & Portable Media Players	/Hobbies & Leisure/Outdoors	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Finance/Accounting & Auditing/Bookkeeping	/Computers & Electronics/Consumer Electronics/Media Streaming Devices
com.sega.sonicdash	/Games/Computer & Video Games/Action & Platform Games	/Online Communities/Online Goodies	/Computers & Electronics/Software/Multimedia Software	/Books & Literature	/Games/Computer & Video Games/Gaming Reference & Reviews
