app_id	category1	category2	category3	category4	category5
com.fgol.HungrySharkEvolution	/Games/Computer & Video Games/Action & Platform Games	/Travel & Transportation/Transportation/Cruises & Charters	/Health/Substance Abuse/Smoking & Smoking Cessation	/Books & Literature/Audiobooks	/Arts & Entertainment/Comics & Animation/Cartoons
com.canva.editor	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/People & Society/Family & Relationships/Romance	/Games/Educational Games	/Shopping/Classifieds
com.linecorp.b612.android	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Computers & Electronics/Software/Business & Productivity Software	/Business & Industrial/Energy & Utilities/Electricity	/Reference/General Reference/Dictionaries & Encyclopedias	/Games/Computer & Video Games/Action & Platform Games
com.google.android.apps.messaging	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Internet & Telecom/Email & Messaging	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources
com.google.android.webview	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Games/Computer & Video Games/Massively Multiplayer Games	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Computers & Electronics/Networking/VPN & Remote Access
com.ea.game.pvz2_row	/Games/Computer & Video Games/Fighting Games	/Sports/Team Sports/Baseball	/Games/Computer & Video Games/Strategy Games	/Computers & Electronics/Software/Internet Software/Web Browsers	/Online Communities/Dating & Personals
com.robtopx.geometryjumplite	/Games/Computer & Video Games/Strategy Games	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Games/Card Games/Collectible Card Games	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.telkomsel.telkomselcm	/Internet & Telecom/Service Providers/Phone Service Providers	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/People & Society/Religion & Belief/Mindfulness & Meditation	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.firsttouchgames.story	/Shopping/Consumer Resources/Product Reviews & Price Comparisons	/Games/Computer & Video Games/Sports Games	/Sports/Team Sports/Soccer	/Games/Computer & Video Games/Sports Games/Sports Management Games	/Finance/Credit & Lending/Loans/Personal Loans
com.axlebolt.standoff2	/Games/Computer & Video Games/Shooter Games	/Travel & Transportation	/Shopping/Mass Merchants & Department Stores	/Travel & Transportation/Transportation/Air Travel	/Computers & Electronics/Computer Security
com.avast.android.mobilesecurity	/Shopping/Gifts & Special Event Items/Gifts	/Games/Table Games/Billiards	/Online Communities/Dating & Personals	/Computers & Electronics/Computer Security/Antivirus & Malware	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.ea.games.r3_row	/Sports/Team Sports/Baseball	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Sports/Team Sports/Soccer	/Books & Literature/Audiobooks	/Games/Computer & Video Games/Driving & Racing Games
com.moonactive.coinmaster	/Beauty & Fitness/Fitness/Yoga & Pilates	/People & Society/Religion & Belief/Islam	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Computers & Electronics/Consumer Electronics	/Games/Computer & Video Games/Adventure Games
air.com.hypah.io.slither	/Business & Industrial/Small Business/MLM & Business Opportunities	/Pets & Animals/Pets/Cats	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Reference/Geographic Reference/City & Local Guides	/Games/Computer & Video Games/Casual Games
com.dts.freefiremax	/Games/Computer & Video Games/Shooter Games	/Online Communities/Dating & Personals/Matrimonial Services	/Computers & Electronics/Software/Multimedia Software/Media Players	/Shopping	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows
com.microsoft.office.word	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Finance/Credit & Lending/Credit Cards	/Travel & Transportation/Transportation/Car Rentals	/Computers & Electronics/Software/Business & Productivity Software	/Food & Drink/Restaurants/Fast Food
com.shazam.android	/Games/Computer & Video Games/Music & Dance Games	/Arts & Entertainment/Music & Audio	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Books & Literature/Audiobooks
com.gameloft.android.ANMP.GloftGGHM	/People & Society/Religion & Belief/Astrology & Divination	/Internet & Telecom/Teleconferencing	/Business & Industrial/Business Operations/Human Resources	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.popularapp.periodcalendar	/Arts & Entertainment/Music & Audio/Music Equipment & Technology	/Arts & Entertainment/Music & Audio	/Hobbies & Leisure/Special Occasions/Weddings	/Health/Reproductive Health/OBGYN	/Reference/General Reference/Time & Calendars
com.forshared	/Online Communities/File Sharing & Hosting	/Online Communities/Social Networks	/Science/Biological Sciences/Flora & Fauna	/Beauty & Fitness/Face & Body Care/Skin & Nail Care	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.google.android.apps.plus	/Arts & Entertainment/Online Media/Online Image Galleries	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Online Communities/Social Networks	/Reference/General Reference/Dictionaries & Encyclopedias	/Beauty & Fitness/Fashion & Style
free.vpn.unblock.proxy.turbovpn	/People & Society/Self-Help & Motivational	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Business & Industrial	/Computers & Electronics/Software/Multimedia Software	/Computers & Electronics/Networking/VPN & Remote Access
com.tencent.ibg.joox	/Shopping/Mass Merchants & Department Stores	/Arts & Entertainment/Music & Audio/Podcasts	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Food & Drink/Restaurants	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.ansangha.drdriving	/Games/Computer & Video Games/Sports Games	/Sports/Individual Sports/Golf	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Computers & Electronics/Computer Security
com.application.zomato	/People & Society/Religion & Belief/Astrology & Divination	/Travel & Transportation/Transportation/Car Rentals	/Science/Astronomy	/Food & Drink/Restaurants/Restaurant Reviews & Reservations	/Games/Board Games/Chess & Abstract Strategy Games
com.venticake.retrica	/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Law & Government/Government	/Reference/General Reference/Dictionaries & Encyclopedias	/Games/Card Games/Poker & Casino Games
com.ea.game.fifa15_row	/Sports/Team Sports/Soccer	/Home & Garden/Home & Interior Decor	/People & Society/Ethnic & Identity Groups/Lesbian, Gay, Bisexual & Transgender	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services	/Games/Computer & Video Games/Sports Games/Sports Management Games
com.google.android.music	/Games/Puzzles & Brainteasers	/Online Communities/Online Goodies	/Arts & Entertainment/Music & Audio/Radio	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Arts & Entertainment/Events & Listings/Movie Listings & Theater Showtimes
com.skgames.trafficracer	/Health/Nutrition	/Law & Government/Government	/Games/Computer & Video Games/Driving & Racing Games	/Computers & Electronics/Computer Security/Antivirus & Malware	/Internet & Telecom/Service Providers
com.supercell.boombeach	/Shopping/Consumer Resources/Product Reviews & Price Comparisons	/Games/Computer & Video Games/Strategy Games	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Business & Industrial/Shipping & Logistics	/Health/Substance Abuse/Smoking & Smoking Cessation
com.tencent.mm	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Jobs & Education/Education	/Health/Reproductive Health/OBGYN	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.miniclip.bowmasters	/Games/Computer & Video Games/Action & Platform Games	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Computers & Electronics/Computer Security	/Games/Computer & Video Games/Adventure Games	/Arts & Entertainment/Comics & Animation/Cartoons
net.mobigame.zombietsunami	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Reference/General Reference/Educational Resources	/Reference/Directories & Listings/Business & Personal Listings	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery	/Games/Computer & Video Games/Action & Platform Games
com.yy.hiyo	/Home & Garden/Home Safety & Security	/Internet & Telecom/Search Engines	/Games/Computer & Video Games	/Online Communities/Social Networks	/Arts & Entertainment/Events & Listings
com.psafe.msuite	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Games/Tile Games	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Games/Educational Games	/Computers & Electronics/Computer Security/Antivirus & Malware
com.kwai.bulldog	/Sports/Team Sports/Soccer	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Arts & Entertainment/TV & Video/Online Video	/Online Communities/Photo & Video Sharing/Video Sharing	/Reference/Geographic Reference/City & Local Guides
com.rovio.baba	/Health/Medical Facilities & Services	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Online Communities/Photo & Video Sharing/Video Sharing	/Games/Computer & Video Games/Casual Games
com.yahoo.mobile.client.android.mail	/Internet & Telecom/Email & Messaging	/Travel & Transportation/Transportation/Traffic & Route Planners	/Internet & Telecom/Email & Messaging/Email	/Food & Drink/Restaurants/Fast Food	/Games/Computer & Video Games/Video Game Emulation
com.pure.indosat.care	/Internet & Telecom/Service Providers/Phone Service Providers	/Books & Literature/E-Books	/Games/Card Games	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Sports/Sport Scores & Statistics
com.estrongs.android.pop	/Computers & Electronics/Software/Software Utilities	/Law & Government/Social Services/Welfare & Unemployment	/Internet & Telecom/Email & Messaging/Email	/Real Estate/Real Estate Listings	/Travel & Transportation/Transportation/Carpooling
com.apusapps.launcher	/Computers & Electronics/Software/Software Utilities	/Jobs & Education/Education/Training & Certification	/Shopping/Consumer Resources/Coupons & Discount Offers	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Business & Industrial/Advertising & Marketing
com.myairtelapp	/Internet & Telecom/Service Providers/Phone Service Providers	/Shopping/Mass Merchants & Department Stores	/Science/Biological Sciences/Anatomy	/Real Estate/Real Estate Listings/Residential Rentals	/Computers & Electronics/Networking/VPN & Remote Access
com.tokopedia.tkpd	/People & Society/Self-Help & Motivational	/Food & Drink/Food & Grocery Retailers/Convenience Stores	/Shopping/Shopping Portals	/Business & Industrial/Energy & Utilities/Oil & Gas	/Games/Educational Games
com.xvideostudio.videoeditor	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Health/Nutrition	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Games/Roleplaying Games	/Autos & Vehicles/Vehicle Parts & Services/Gas Prices & Vehicle Fueling
com.badoo.mobile	/Online Communities/Dating & Personals/Matrimonial Services	/Travel & Transportation/Tourist Destinations/Theme Parks	/Online Communities/Dating & Personals	/Health/Health Conditions/Infectious Diseases	/Reference/Directories & Listings/Business & Personal Listings
com.domobile.applock	/Computers & Electronics/Software/Software Utilities	/Arts & Entertainment/Music & Audio	/Games/Puzzles & Brainteasers	/Food & Drink/Restaurants/Fast Food/Burgers	/Shopping/Photo & Video Services/Photo Printing Services
com.pixel.gun3d	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Games/Computer & Video Games/Shooter Games	/News/Broadcast & Network News	/Jobs & Education/Education/Early Childhood Education	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.sega.sonicdash	/Adult/Adult Communities/Swingers & Adult Dating	/Internet & Telecom/Web Services/Web Stats & Analytics	/Internet & Telecom/Web Services/Cloud Storage	/Computers & Electronics/Consumer Electronics/GPS & Navigation	/Games/Computer & Video Games/Action & Platform Games
com.rovio.angrybirds	/Arts & Entertainment/Music & Audio/Music Videos	/Arts & Entertainment/Movies	/Finance	/Reference/General Reference/Calculators & Reference Tools	/Games/Computer & Video Games/Casual Games
com.firsttouchgames.dls7	/Sports/Team Sports/Soccer	/Health/Health Conditions/Sleep Disorders	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows	/Science/Chemistry	/Games/Computer & Video Games/Sports Games/Sports Management Games
com.ea.games.simsfreeplay_row	/Jobs & Education/Education/Training & Certification	/Internet & Telecom/Web Portals	/Games/Computer & Video Games/Simulation Games/Life Simulation Games	/Games/Card Games/Poker & Casino Games	/Shopping/Photo & Video Services/Photo Printing Services
com.google.android.apps.nbu.files	/Computers & Electronics/Software/Software Utilities	/Online Communities/File Sharing & Hosting	/Finance	/Games/Family-Oriented Games & Activities	/Shopping/Apparel/Footwear/Athletic Shoes
com.soundcloud.android	/Finance/Investing/Currencies & Foreign Exchange/Digital Currencies	/Internet & Telecom/Search Engines	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Games/Computer & Video Games/Action & Platform Games
